generation,individual,cycle,s_before,f_ini,rho_SI_before,rho_MI_before,random,operator,best_neighbor,best_delta,num_neighbors,f_imp,eta,improved,epoch
0,8,0,[2 1 3],781.3999999999978,0.5,0.5,0.411787878969053,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
0,8,1,[2 1 3],781.3999999999978,0.5,0.5,0.8346256718973729,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
0,8,2,[2 1 3],781.3999999999978,0.5,0.5,0.49305959354474593,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
0,8,3,[2 1 3],781.3999999999978,0.5,0.5,0.361261020211621,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
0,8,4,[2 1 3],781.3999999999978,0.5,0.5,0.3553103624164283,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
1,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.012555980159115854,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
1,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.21565028090279115,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
1,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.4621525128552284,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
1,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.16540611484625978,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
1,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.012712665062582507,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
2,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.32268099683674645,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
2,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.18511430600649503,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
2,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.23821091639114256,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
2,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.008912676633852978,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
2,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.2220491397999227,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
3,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.9211335812283704,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
3,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.4585231823191894,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
3,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.01833264291300729,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
3,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.10621128233535548,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
3,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.6960053958431593,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
4,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.4067028703340123,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
4,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.10766387594368387,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
4,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.20933243431218862,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
4,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.46385778390029564,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
4,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.45810094977690585,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
5,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.18874506687718595,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
5,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.19996500074940649,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
5,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.600379832883059,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
5,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.7229151935562137,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
5,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.2755838908054532,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.008939102371245067,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.4398308142085725,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.014003556274473028,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.0967740216875026,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
6,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.2282057333504841,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.060331482221095856,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.10140652674190997,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.5457548314755368,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
7,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.002296829078111795,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
7,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.4754964376131705,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
