generation,individual,cycle,s_before,f_ini,rho_SI_before,rho_MI_before,random,operator,best_neighbor,best_delta,num_neighbors,f_imp,eta,improved,epoch
0,5,0,[2 1 3],781.3999999999978,0.5,0.5,0.4488257953778846,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
0,5,1,[2 1 3],781.3999999999978,0.5,0.5,0.4148859784394432,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
0,5,2,[2 1 3],781.3999999999978,0.5,0.5,0.05312869067295756,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
0,5,3,[2 1 3],781.3999999999978,0.5,0.5,0.3971778102250315,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
0,5,4,[2 1 3],781.3999999999978,0.5,0.5,0.3725929400002339,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
1,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.1494863033242304,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
1,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.030439266665623133,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
1,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.3930482520042071,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
1,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.24218589027431547,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
1,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.010483533924157129,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
2,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.4317795435268398,SI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
2,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.10605921802055862,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
2,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.4697126947232173,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
2,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.09778734397791733,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
2,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.18570532678837437,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
3,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.48199331388611544,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
3,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.02917037421242641,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
3,0,2,[2 1 3],781.3999999999978,0.5,0.5,0.8979880920628096,MI,[3 1 2],60.7,10,795.399999999976,0.0,False,0
3,0,3,[2 1 3],781.3999999999978,0.5,0.5,0.22004816959915785,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
3,0,4,[2 1 3],781.3999999999978,0.5,0.5,0.3865663628348851,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
4,0,0,[2 1 3],781.3999999999978,0.5,0.5,0.31710712739428615,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
4,0,1,[2 1 3],781.3999999999978,0.5,0.5,0.37572270111652595,SI,[2 3 1],17.30000000000001,10,795.1999999999971,0.0,False,0
